"time","ticker","curr"
"2015-11-18","SKEI","7"
"2015-11-18","SMUG","25"
"2015-11-18","SSS","7"
"2015-11-18","STFP","15"
"2015-11-18","SWNC","16"
"2015-11-18","TAG","12"
"2015-11-18","TNAH","9"
"2015-11-18","TNPT","27"
"2015-11-18","TPEG","20"
"2015-11-18","TPP","9"
"2015-11-18","TSRC","33"
"2015-11-18","UNIB","9"
"2015-11-18","VPTS","1387"
"2015-11-18","YIPP","44"
"2015-11-19","AAVL","10"
"2015-11-19","ACFI","7"
"2015-11-19","BB","6"
"2015-11-19","BOTT","33"
"2015-11-19","BUZZ","16"
"2015-11-19","CHIA","7"
"2015-11-19","CHPS","20"
"2015-11-19","COFL","40"
"2015-11-19","CYBU","19"
"2015-11-19","DROO","18"
"2015-11-19","EEEEE","9"
"2015-11-19","FAER","132"
"2015-11-19","FISH","18"
"2015-11-19","HELT","9"
"2015-11-19","HUW","14"
"2015-11-19","KAUF","7"
"2015-11-19","KBAT","18"
"2015-11-19","KSON","763"
"2015-11-19","LDSC","17"
"2015-11-19","LUPE","6"
"2015-11-19","MPC","31"
"2015-11-19","MYNC","19"
"2015-11-19","NAKR","81"
"2015-11-19","NATN","19"
"2015-11-19","PDSS","7"
"2015-11-19","PEOP","140"
"2015-11-19","POWR","7"
"2015-11-19","SHRX","18"
"2015-11-19","SKBD","6"
"2015-11-19","SKEI","6"
"2015-11-19","SMUG","20"
"2015-11-19","SSS","6"
"2015-11-19","STFP","15"
"2015-11-19","SWNC","20"
"2015-11-19","TAG","10"
"2015-11-19","TNAH","6"
"2015-11-19","TNPT","37"
"2015-11-19","TPEG","19"
"2015-11-19","TPP","6"
"2015-11-19","TSRC","26"
"2015-11-19","UNIB","6"
"2015-11-19","VPTS","1382"
"2015-11-19","YIPP","35"
"2015-11-20","AAVL","11"
"2015-11-20","ACFI","10"
"2015-11-20","BB","7"
"2015-11-20","BOTT","30"
"2015-11-20","BUZZ","17"
"2015-11-20","CHIA","6"
"2015-11-20","CHPS","18"
"2015-11-20","COFL","24"
"2015-11-20","CYBU","18"
"2015-11-20","DROO","16"
"2015-11-20","EEEEE","7"
"2015-11-20","FAER","134"
"2015-11-20","FISH","18"
"2015-11-20","HELT","6"
"2015-11-20","HUW","14"
"2015-11-20","KAUF","7"
"2015-11-20","KBAT","20"
"2015-11-20","KSON","760"
"2015-11-20","LDSC","18"
"2015-11-20","LUPE","6"
"2015-11-20","MPC","31"
"2015-11-20","MYNC","18"
"2015-11-20","NAKR","76"
"2015-11-20","NATN","20"
"2015-11-20","PDSS","8"
"2015-11-20","PEOP","141"
"2015-11-20","POWR","7"
"2015-11-20","SHRX","17"
"2015-11-20","SKBD","7"
"2015-11-20","SKEI","6"
"2015-11-20","SMUG","27"
"2015-11-20","SSS","6"
"2015-11-20","STFP","15"
"2015-11-20","SWNC","27"
"2015-11-20","TAG","7"
"2015-11-20","TNAH","8"
"2015-11-20","TNPT","37"
"2015-11-20","TPEG","20"
"2015-11-20","TPP","7"
"2015-11-20","TSRC","36"
"2015-11-20","UNIB","8"
"2015-11-20","VPTS","1363"
"2015-11-20","YIPP","29"
"2015-11-21","AAVL","14"
"2015-11-21","ACFI","12"
"2015-11-21","BB","7"
"2015-11-21","BOTT","23"
"2015-11-21","BUZZ","20"
"2015-11-21","CHIA","6"
"2015-11-21","CHPS","17"
"2015-11-21","COFL","37"
"2015-11-21","CYBU","16"
"2015-11-21","DROO","19"
"2015-11-21","EEEEE","9"
"2015-11-21","FAER","132"
"2015-11-21","FISH","17"
"2015-11-21","HELT","11"
"2015-11-21","HUW","12"
"2015-11-21","KAUF","8"
"2015-11-21","KBAT","19"
"2015-11-21","KSON","754"
"2015-11-21","LDSC","17"
"2015-11-21","LUPE","6"
"2015-11-21","MPC","24"
"2015-11-21","MYNC","19"
"2015-11-21","NAKR","69"
"2015-11-21","NATN","21"
"2015-11-21","PDSS","8"
"2015-11-21","PEOP","132"
"2015-11-21","POWR","6"
"2015-11-21","SHRX","14"
"2015-11-21","SKBD","7"
"2015-11-21","SKEI","9"
"2015-11-21","SMUG","29"
"2015-11-21","SSS","6"
"2015-11-21","STFP","20"
"2015-11-21","SWNC","31"
"2015-11-21","TAG","9"
"2015-11-21","TNAH","7"
"2015-11-21","TNPT","40"
"2015-11-21","TPEG","19"
"2015-11-21","TPP","7"
"2015-11-21","TSRC","29"
"2015-11-21","UNIB","12"
"2015-11-21","VPTS","1338"
"2015-11-21","YIPP","22"
"2015-11-22","AAVL","13"
"2015-11-22","ACFI","15"
"2015-11-22","BB","6"
"2015-11-22","BOTT","22"
"2015-11-22","BUZZ","19"
"2015-11-22","CHIA","6"
"2015-11-22","CHPS","16"
"2015-11-22","COFL","59"
"2015-11-22","CYBU","20"
"2015-11-22","DROO","20"
"2015-11-22","EEEEE","10"
"2015-11-22","FAER","109"
"2015-11-22","FISH","15"
"2015-11-22","HELT","10"
"2015-11-22","HUW","11"
"2015-11-22","KAUF","6"
"2015-11-22","KBAT","27"
"2015-11-22","KSON","740"
"2015-11-22","LDSC","18"
"2015-11-22","LUPE","6"
"2015-11-22","MPC","25"
"2015-11-22","MYNC","17"
"2015-11-22","NAKR","68"
"2015-11-22","NATN","20"
"2015-11-22","PDSS","9"
"2015-11-22","PEOP","134"
"2015-11-22","POWR","6"
"2015-11-22","SHRX","13"
"2015-11-22","SKBD","9"
"2015-11-22","SKEI","8"
"2015-11-22","SMUG","32"
"2015-11-22","SSS","7"
"2015-11-22","STFP","20"
"2015-11-22","SWNC","28"
"2015-11-22","TAG","9"
"2015-11-22","TNAH","10"
"2015-11-22","TNPT","32"
"2015-11-22","TPEG","19"
"2015-11-22","TPP","8"
"2015-11-22","TSRC","35"
"2015-11-22","UNIB","12"
"2015-11-22","VPTS","1315"
"2015-11-22","YIPP","19"
"2015-11-23","AAVL","11"
"2015-11-23","ACFI","15"
"2015-11-23","BB","6"
"2015-11-23","BOTT","20"
"2015-11-23","BUZZ","25"
"2015-11-23","CHIA","6"
"2015-11-23","CHPS","12"
"2015-11-23","COFL","60"
"2015-11-23","CYBU","20"
"2015-11-23","DROO","16"
"2015-11-23","EEEEE","10"
"2015-11-23","FAER","106"
"2015-11-23","FISH","22"
"2015-11-23","HELT","11"
"2015-11-23","HUW","11"
"2015-11-23","KAUF","6"
"2015-11-23","KBAT","26"
"2015-11-23","KSON","740"
"2015-11-23","LDSC","16"
"2015-11-23","LUPE","6"
"2015-11-23","MPC","34"
"2015-11-23","MYNC","20"
"2015-11-23","NAKR","65"
"2015-11-23","NATN","19"
"2015-11-23","PDSS","6"
"2015-11-23","PEOP","137"
"2015-11-23","POWR","6"
"2015-11-23","SHRX","13"
"2015-11-23","SKBD","8"
"2015-11-23","SKEI","8"
"2015-11-23","SMUG","39"
"2015-11-23","SSS","8"
"2015-11-23","STFP","20"
"2015-11-23","SWNC","20"
"2015-11-23","TAG","9"
"2015-11-23","TNAH","13"
"2015-11-23","TNPT","33"
"2015-11-23","TPEG","19"
"2015-11-23","TPP","6"
"2015-11-23","TSRC","35"
"2015-11-23","UNIB","12"
"2015-11-23","VPTS","1310"
"2015-11-23","YIPP","19"
"2015-11-24","AAVL","10"
"2015-11-24","ACFI","17"
"2015-11-24","BB","6"
"2015-11-24","BOTT","29"
"2015-11-24","BUZZ","20"
"2015-11-24","CHIA","6"
"2015-11-24","CHPS","14"
"2015-11-24","COFL","54"
"2015-11-24","CYBU","26"
"2015-11-24","DROO","15"
"2015-11-24","EEEEE","7"
"2015-11-24","FAER","130"
"2015-11-24","FISH","32"
"2015-11-24","HELT","12"
"2015-11-24","HUW","11"
"2015-11-24","KAUF","7"
"2015-11-24","KBAT","20"
"2015-11-24","KSON","751"
"2015-11-24","LDSC","16"
"2015-11-24","LUPE","6"
"2015-11-24","MPC","56"
"2015-11-24","MYNC","18"
"2015-11-24","NAKR","54"
"2015-11-24","NATN","28"
"2015-11-24","PDSS","6"
"2015-11-24","PEOP","142"
"2015-11-24","POWR","6"
"2015-11-24","SHRX","14"
"2015-11-24","SKBD","8"
"2015-11-24","SKEI","9"
"2015-11-24","SMUG","40"
"2015-11-24","SSS","6"
"2015-11-24","STFP","21"
"2015-11-24","SWNC","19"
"2015-11-24","TAG","8"
"2015-11-24","TNAH","12"
"2015-11-24","TNPT","24"
"2015-11-24","TPEG","17"
"2015-11-24","TPP","7"
"2015-11-24","TSRC","35"
"2015-11-24","UNIB","13"
"2015-11-24","VPTS","1309"
"2015-11-24","YIPP","18"
"2015-11-25","AAVL","12"
"2015-11-25","ACFI","20"
"2015-11-25","BB","8"
"2015-11-25","BOTT","35"
"2015-11-25","BUZZ","20"
"2015-11-25","CHIA","7"
"2015-11-25","CHPS","16"
"2015-11-25","COFL","46"
"2015-11-25","CYBU","18"
"2015-11-25","DROO","13"
"2015-11-25","EEEEE","7"
"2015-11-25","FAER","127"
"2015-11-25","FISH","39"
"2015-11-25","HELT","14"
"2015-11-25","HUW","14"
"2015-11-25","KAUF","8"
"2015-11-25","KBAT","20"
"2015-11-25","KSON","732"
"2015-11-25","LDSC","14"
"2015-11-25","LUPE","11"
"2015-11-25","MPC","43"
"2015-11-25","MYNC","17"
"2015-11-25","NAKR","61"
"2015-11-25","NATN","22"
"2015-11-25","PDSS","7"
"2015-11-25","PEOP","132"
"2015-11-25","POWR","10"
"2015-11-25","SHRX","16"
"2015-11-25","SKBD","9"
"2015-11-25","SKEI","13"
"2015-11-25","SMUG","34"
"2015-11-25","SSS","8"
"2015-11-25","STFP","20"
"2015-11-25","SWNC","15"
"2015-11-25","TAG","10"
"2015-11-25","TNAH","12"
"2015-11-25","TNPT","20"
"2015-11-25","TPEG","14"
"2015-11-25","TPP","7"
"2015-11-25","TSRC","44"
"2015-11-25","UNIB","18"
"2015-11-25","VPTS","1307"
"2015-11-25","YIPP","19"
"2015-11-26","AAVL","13"
"2015-11-26","ACFI","22"
"2015-11-26","BB","8"
"2015-11-26","BOTT","40"
"2015-11-26","BUZZ","19"
"2015-11-26","CHIA","7"
"2015-11-26","CHPS","14"
"2015-11-26","COFL","44"
"2015-11-26","CYBU","18"
"2015-11-26","DROO","12"
"2015-11-26","EEEEE","8"
"2015-11-26","FAER","141"
"2015-11-26","FISH","33"
"2015-11-26","HELT","14"
"2015-11-26","HUW","15"
"2015-11-26","KAUF","6"
"2015-11-26","KBAT","19"
"2015-11-26","KSON","750"
"2015-11-26","LDSC","14"
"2015-11-26","LUPE","11"
"2015-11-26","MPC","47"
"2015-11-26","MYNC","18"
"2015-11-26","NAKR","50"
"2015-11-26","NATN","20"
"2015-11-26","PDSS","7"
"2015-11-26","PEOP","125"
"2015-11-26","POWR","8"
"2015-11-26","SHRX","17"
"2015-11-26","SKBD","10"
"2015-11-26","SKEI","12"
"2015-11-26","SMUG","35"
"2015-11-26","SSS","10"
"2015-11-26","STFP","19"
"2015-11-26","SWNC","12"
"2015-11-26","TAG","10"
"2015-11-26","TNAH","12"
"2015-11-26","TNPT","24"
"2015-11-26","TPEG","12"
"2015-11-26","TPP","8"
"2015-11-26","TSRC","41"
"2015-11-26","UNIB","17"
"2015-11-26","VPTS","1314"
"2015-11-26","YIPP","17"
"2015-11-27","AAVL","15"
"2015-11-27","ACFI","18"
"2015-11-27","BB","9"
"2015-11-27","BOTT","33"
"2015-11-27","BUZZ","19"
"2015-11-27","CHIA","7"
"2015-11-27","CHPS","15"
"2015-11-27","COFL","37"
"2015-11-27","CYBU","16"
"2015-11-27","DROO","10"
"2015-11-27","EEEEE","8"
"2015-11-27","FAER","136"
"2015-11-27","FISH","37"
"2015-11-27","HELT","14"
"2015-11-27","HUW","15"
"2015-11-27","KAUF","7"
"2015-11-27","KBAT","18"
"2015-11-27","KSON","760"
"2015-11-27","LDSC","15"
"2015-11-27","LUPE","13"
"2015-11-27","MPC","48"
"2015-11-27","MYNC","19"
"2015-11-27","NAKR","51"
"2015-11-27","NATN","16"
"2015-11-27","PDSS","8"
"2015-11-27","PEOP","128"
"2015-11-27","POWR","7"
"2015-11-27","SHRX","14"
"2015-11-27","SKBD","6"
"2015-11-27","SKEI","14"
"2015-11-27","SMUG","31"
"2015-11-27","SSS","12"
"2015-11-27","STFP","17"
"2015-11-27","SWNC","10"
"2015-11-27","TAG","8"
"2015-11-27","TNAH","9"
"2015-11-27","TNPT","32"
"2015-11-27","TPEG","11"
"2015-11-27","TPP","7"
"2015-11-27","TSRC","37"
"2015-11-27","UNIB","17"
"2015-11-27","VPTS","1300"
"2015-11-27","YIPP","14"
"2015-11-28","AAVL","14"
"2015-11-28","ACFI","18"
"2015-11-28","BB","9"
"2015-11-28","BOTT","35"
"2015-11-28","BUZZ","23"
"2015-11-28","CHIA","8"
"2015-11-28","CHPS","15"
"2015-11-28","COFL","40"
"2015-11-28","CYBU","15"
"2015-11-28","DROO","9"
"2015-11-28","EEEEE","8"
"2015-11-28","FAER","137"
"2015-11-28","FISH","46"
"2015-11-28","HELT","17"
"2015-11-28","HUW","12"
"2015-11-28","KAUF","6"
"2015-11-28","KBAT","18"
"2015-11-28","KSON","774"
"2015-11-28","LDSC","16"
"2015-11-28","LUPE","12"
"2015-11-28","MPC","42"
"2015-11-28","MYNC","18"
"2015-11-28","NAKR","44"
"2015-11-28","NATN","15"
"2015-11-28","PDSS","8"
"2015-11-28","PEOP","122"
"2015-11-28","POWR","7"
"2015-11-28","SHRX","14"
"2015-11-28","SKBD","7"
"2015-11-28","SKEI","15"
"2015-11-28","SMUG","22"
"2015-11-28","SSS","11"
"2015-11-28","STFP","16"
"2015-11-28","SWNC","13"
"2015-11-28","TAG","9"
"2015-11-28","TNAH","10"
"2015-11-28","TNPT","25"
"2015-11-28","TPEG","9"
"2015-11-28","TPP","6"
"2015-11-28","TSRC","39"
"2015-11-28","UNIB","18"
"2015-11-28","VPTS","1276"
"2015-11-28","YIPP","14"
"2015-11-29","AAVL","15"
"2015-11-29","ACFI","18"
"2015-11-29","BB","10"
"2015-11-29","BOTT","40"
"2015-11-29","BUZZ","20"
"2015-11-29","CHIA","7"
"2015-11-29","CHPS","15"
"2015-11-29","COFL","28"
"2015-11-29","CYBU","18"
"2015-11-29","DROO","8"
"2015-11-29","EEEEE","11"
"2015-11-29","FAER","149"
"2015-11-29","FISH","57"
"2015-11-29","HELT","18"
"2015-11-29","HUW","10"
"2015-11-29","KAUF","8"
"2015-11-29","KBAT","16"
"2015-11-29","KSON","760"
"2015-11-29","LDSC","18"
"2015-11-29","LUPE","13"
"2015-11-29","MPC","38"
"2015-11-29","MYNC","17"
"2015-11-29","NAKR","37"
"2015-11-29","NATN","13"
"2015-11-29","PDSS","6"
"2015-11-29","PEOP","146"
"2015-11-29","POWR","7"
"2015-11-29","SHRX","14"
"2015-11-29","SKBD","7"
"2015-11-29","SKEI","14"
"2015-11-29","SMUG","20"
"2015-11-29","SSS","10"
"2015-11-29","STFP","13"
"2015-11-29","SWNC","11"
"2015-11-29","TAG","8"
"2015-11-29","TNAH","11"
"2015-11-29","TNPT","20"
"2015-11-29","TPEG","13"
"2015-11-29","TPP","8"
"2015-11-29","TSRC","49"
"2015-11-29","UNIB","19"
"2015-11-29","VPTS","1252"
"2015-11-29","YIPP","15"
"2015-11-30","AAVL","15"
"2015-11-30","ACFI","16"
"2015-11-30","BB","9"
"2015-11-30","BOTT","40"
"2015-11-30","BUZZ","17"
"2015-11-30","CHIA","9"
"2015-11-30","CHPS","15"
"2015-11-30","COFL","20"
"2015-11-30","CYBU","15"
"2015-11-30","DROO","7"
"2015-11-30","EEEEE","15"
"2015-11-30","FAER","134"
"2015-11-30","FISH","38"
"2015-11-30","HELT","17"
"2015-11-30","HUW","10"
"2015-11-30","KAUF","9"
"2015-11-30","KBAT","15"
"2015-11-30","KSON","752"
"2015-11-30","LDSC","26"
"2015-11-30","LUPE","15"
"2015-11-30","MPC","36"
"2015-11-30","MYNC","17"
"2015-11-30","NAKR","49"
"2015-11-30","NATN","14"
"2015-11-30","PDSS","6"
"2015-11-30","PEOP","115"
"2015-11-30","POWR","6"
"2015-11-30","SHRX","15"
"2015-11-30","SKBD","6"
"2015-11-30","SKEI","12"
"2015-11-30","SMUG","22"
"2015-11-30","SSS","7"
"2015-11-30","STFP","15"
"2015-11-30","SWNC","13"
"2015-11-30","TAG","6"
"2015-11-30","TNAH","13"
"2015-11-30","TNPT","20"
"2015-11-30","TPEG","13"
"2015-11-30","TPP","7"
"2015-11-30","TSRC","57"
"2015-11-30","UNIB","17"
"2015-11-30","VPTS","1264"
"2015-11-30","YIPP","15"
"2015-12-01","AAVL","11"
"2015-12-01","ACFI","13"
"2015-12-01","BB","12"
"2015-12-01","BOTT","35"
"2015-12-01","BUZZ","18"
"2015-12-01","CHIA","10"
"2015-12-01","CHPS","14"
"2015-12-01","COFL","19"
"2015-12-01","CYBU","11"
"2015-12-01","DROO","8"
"2015-12-01","EEEEE","19"
"2015-12-01","FAER","148"
"2015-12-01","FISH","35"
"2015-12-01","HELT","13"
"2015-12-01","HUW","10"
"2015-12-01","KAUF","6"
"2015-12-01","KBAT","17"
"2015-12-01","KSON","782"
"2015-12-01","LDSC","27"
"2015-12-01","LUPE","17"
"2015-12-01","MPC","49"
"2015-12-01","MYNC","18"
"2015-12-01","NAKR","60"
"2015-12-01","NATN","13"
"2015-12-01","PDSS","8"
"2015-12-01","PEOP","129"
"2015-12-01","POWR","7"
"2015-12-01","SHRX","17"
"2015-12-01","SKBD","7"
"2015-12-01","SKEI","11"
"2015-12-01","SMUG","31"
"2015-12-01","SSS","8"
"2015-12-01","STFP","17"
"2015-12-01","SWNC","10"
"2015-12-01","TAG","7"
"2015-12-01","TNAH","15"
"2015-12-01","TNPT","19"
"2015-12-01","TPEG","15"
"2015-12-01","TPP","9"
"2015-12-01","TSRC","63"
"2015-12-01","UNIB","15"
"2015-12-01","VPTS","1230"
"2015-12-01","YIPP","12"
"2015-12-02","AAVL","13"
"2015-12-02","ACFI","16"
"2015-12-02","BB","12"
"2015-12-02","BOTT","30"
"2015-12-02","BUZZ","15"
"2015-12-02","CHIA","8"
"2015-12-02","CHPS","13"
"2015-12-02","COFL","20"
"2015-12-02","CYBU","11"
"2015-12-02","DROO","9"
"2015-12-02","EEEEE","18"
"2015-12-02","FAER","141"
"2015-12-02","FISH","27"
"2015-12-02","HELT","16"
"2015-12-02","HUW","12"
"2015-12-02","KAUF","6"
"2015-12-02","KBAT","18"
"2015-12-02","KSON","780"
"2015-12-02","LDSC","20"
"2015-12-02","LUPE","16"
"2015-12-02","MPC","36"
"2015-12-02","MYNC","19"
"2015-12-02","NAKR","74"
"2015-12-02","NATN","10"
"2015-12-02","PDSS","6"
"2015-12-02","PEOP","135"
"2015-12-02","POWR","8"
"2015-12-02","SHRX","16"
"2015-12-02","SKBD","7"
"2015-12-02","SKEI","11"
"2015-12-02","SMUG","30"
"2015-12-02","SSS","9"
"2015-12-02","STFP","17"
"2015-12-02","SWNC","9"
"2015-12-02","TAG","8"
"2015-12-02","TNAH","17"
"2015-12-02","TNPT","17"
"2015-12-02","TPEG","17"
"2015-12-02","TPP","12"
"2015-12-02","TSRC","72"
"2015-12-02","UNIB","14"
"2015-12-02","VPTS","1221"
"2015-12-02","YIPP","15"
"2015-12-03","AAVL","13"
"2015-12-03","ACFI","13"
"2015-12-03","BB","12"
"2015-12-03","BOTT","33"
"2015-12-03","BUZZ","13"
"2015-12-03","CHIA","12"
"2015-12-03","CHPS","12"
"2015-12-03","COFL","19"
"2015-12-03","CYBU","15"
"2015-12-03","DROO","10"
"2015-12-03","EEEEE","21"
"2015-12-03","FAER","143"
"2015-12-03","FISH","27"
"2015-12-03","HELT","18"
"2015-12-03","HUW","13"
"2015-12-03","KAUF","8"
"2015-12-03","KBAT","17"
"2015-12-03","KSON","739"
"2015-12-03","LDSC","25"
"2015-12-03","LUPE","15"
"2015-12-03","MPC","31"
"2015-12-03","MYNC","17"
"2015-12-03","NAKR","75"
"2015-12-03","NATN","13"
"2015-12-03","PDSS","7"
"2015-12-03","PEOP","131"
"2015-12-03","POWR","8"
"2015-12-03","SHRX","17"
"2015-12-03","SKBD","8"
"2015-12-03","SKEI","9"
"2015-12-03","SMUG","24"
"2015-12-03","SSS","7"
"2015-12-03","STFP","17"
"2015-12-03","SWNC","9"
"2015-12-03","TAG","14"
"2015-12-03","TNAH","18"
"2015-12-03","TNPT","16"
"2015-12-03","TPEG","13"
"2015-12-03","TPP","11"
"2015-12-03","TSRC","80"
"2015-12-03","UNIB","12"
"2015-12-03","VPTS","1223"
"2015-12-03","YIPP","15"
"2015-12-04","AAVL","15"
"2015-12-04","ACFI","12"
"2015-12-04","BB","8"
"2015-12-04","BOTT","36"
"2015-12-04","BUZZ","18"
"2015-12-04","CHIA","10"
"2015-12-04","CHPS","15"
"2015-12-04","COFL","18"
"2015-12-04","CYBU","14"
"2015-12-04","DROO","6"
"2015-12-04","EEEEE","19"
"2015-12-04","FAER","149"
"2015-12-04","FISH","28"
"2015-12-04","HELT","17"
"2015-12-04","HUW","15"
"2015-12-04","KAUF","7"
"2015-12-04","KBAT","15"
"2015-12-04","KSON","728"
"2015-12-04","LDSC","26"
"2015-12-04","LUPE","13"
"2015-12-04","MPC","33"
"2015-12-04","MYNC","19"
"2015-12-04","NAKR","82"
"2015-12-04","NATN","12"
"2015-12-04","PDSS","8"
"2015-12-04","PEOP","132"
"2015-12-04","POWR","8"
"2015-12-04","SHRX","19"
"2015-12-04","SKBD","6"
"2015-12-04","SKEI","11"
"2015-12-04","SMUG","20"
"2015-12-04","SSS","10"
"2015-12-04","STFP","15"
"2015-12-04","SWNC","9"
"2015-12-04","TAG","12"
"2015-12-04","TNAH","18"
"2015-12-04","TNPT","15"
"2015-12-04","TPEG","13"
"2015-12-04","TPP","11"
"2015-12-04","TSRC","86"
"2015-12-04","UNIB","12"
"2015-12-04","VPTS","1198"
"2015-12-04","YIPP","17"
"2015-12-05","AAVL","16"
"2015-12-05","ACFI","11"
"2015-12-05","BB","7"
"2015-12-05","BOTT","40"
"2015-12-05","BUZZ","20"
"2015-12-05","CHIA","9"
"2015-12-05","CHPS","16"
"2015-12-05","COFL","19"
"2015-12-05","CYBU","12"
"2015-12-05","DROO","6"
"2015-12-05","EEEEE","16"
"2015-12-05","FAER","155"
"2015-12-05","FISH","30"
"2015-12-05","HELT","18"
"2015-12-05","HUW","15"
"2015-12-05","KAUF","7"
"2015-12-05","KBAT","13"
"2015-12-05","KSON","714"
"2015-12-05","LDSC","20"
"2015-12-05","LUPE","14"
"2015-12-05","MPC","28"
"2015-12-05","MYNC","20"
"2015-12-05","NAKR","89"
"2015-12-05","NATN","9"
"2015-12-05","PDSS","9"
"2015-12-05","PEOP","141"
"2015-12-05","POWR","6"
"2015-12-05","SHRX","17"
"2015-12-05","SKBD","6"
"2015-12-05","SKEI","9"
"2015-12-05","SMUG","20"
"2015-12-05","SSS","17"
"2015-12-05","STFP","17"
"2015-12-05","SWNC","12"
"2015-12-05","TAG","11"
"2015-12-05","TNAH","16"
"2015-12-05","TNPT","14"
"2015-12-05","TPEG","12"
"2015-12-05","TPP","10"
"2015-12-05","TSRC","87"
"2015-12-05","UNIB","11"
"2015-12-05","VPTS","1194"
"2015-12-05","YIPP","11"
"2015-12-06","AAVL","16"
"2015-12-06","ACFI","12"
"2015-12-06","BB","9"
"2015-12-06","BOTT","56"
"2015-12-06","BUZZ","22"
"2015-12-06","CHIA","7"
"2015-12-06","CHPS","16"
"2015-12-06","COFL","20"
"2015-12-06","CYBU","10"
"2015-12-06","DROO","7"
"2015-12-06","EEEEE","13"
"2015-12-06","FAER","148"
"2015-12-06","FISH","21"
"2015-12-06","HELT","20"
"2015-12-06","HUW","20"
"2015-12-06","KAUF","8"
"2015-12-06","KBAT","14"
"2015-12-06","KSON","733"
"2015-12-06","LDSC","18"
"2015-12-06","LUPE","15"
"2015-12-06","MPC","34"
"2015-12-06","MYNC","20"
"2015-12-06","NAKR","105"
"2015-12-06","NATN","8"
"2015-12-06","PDSS","7"
"2015-12-06","PEOP","123"
"2015-12-06","POWR","6"
"2015-12-06","SHRX","14"
"2015-12-06","SKBD","9"
"2015-12-06","SKEI","11"
"2015-12-06","SMUG","20"
"2015-12-06","SSS","17"
"2015-12-06","STFP","19"
"2015-12-06","SWNC","14"
"2015-12-06","TAG","10"
"2015-12-06","TNAH","16"
"2015-12-06","TNPT","12"
"2015-12-06","TPEG","7"
"2015-12-06","TPP","9"
"2015-12-06","TSRC","87"
"2015-12-06","UNIB","14"
"2015-12-06","VPTS","1180"
"2015-12-06","YIPP","14"
"2015-12-07","AAVL","17"
"2015-12-07","ACFI","13"
"2015-12-07","BB","6"
"2015-12-07","BOTT","44"
"2015-12-07","BUZZ","24"
"2015-12-07","CHIA","7"
"2015-12-07","CHPS","13"
"2015-12-07","COFL","20"
"2015-12-07","CYBU","13"
"2015-12-07","DROO","7"
"2015-12-07","EEEEE","12"
"2015-12-07","FAER","168"
"2015-12-07","FISH","20"
"2015-12-07","HELT","25"
"2015-12-07","HUW","19"
"2015-12-07","KAUF","8"
"2015-12-07","KBAT","12"
"2015-12-07","KSON","733"
"2015-12-07","LDSC","19"
"2015-12-07","LUPE","16"
"2015-12-07","MPC","34"
"2015-12-07","MYNC","18"
"2015-12-07","NAKR","129"
"2015-12-07","NATN","7"
"2015-12-07","PDSS","8"
"2015-12-07","PEOP","132"
"2015-12-07","POWR","7"
"2015-12-07","SHRX","12"
"2015-12-07","SKBD","6"
"2015-12-07","SKEI","9"
"2015-12-07","SMUG","19"
"2015-12-07","SSS","16"
"2015-12-07","STFP","19"
"2015-12-07","SWNC","14"
"2015-12-07","TAG","8"
"2015-12-07","TNAH","14"
"2015-12-07","TNPT","11"
"2015-12-07","TPEG","11"
"2015-12-07","TPP","10"
"2015-12-07","TSRC","83"
"2015-12-07","UNIB","12"
"2015-12-07","VPTS","1187"
"2015-12-07","YIPP","17"
"2015-12-08","AAVL","16"
"2015-12-08","ACFI","14"
"2015-12-08","BB","8"
"2015-12-08","BOTT","50"
"2015-12-08","BUZZ","23"
"2015-12-08","CHIA","6"
"2015-12-08","CHPS","14"
"2015-12-08","COFL","18"
"2015-12-08","CYBU","10"
"2015-12-08","DROO","6"
"2015-12-08","EEEEE","9"
"2015-12-08","FAER","174"
"2015-12-08","FISH","20"
"2015-12-08","HELT","25"
"2015-12-08","HUW","20"
"2015-12-08","KAUF","9"
"2015-12-08","KBAT","12"
"2015-12-08","KSON","732"
"2015-12-08","LDSC","24"
"2015-12-08","LUPE","19"
"2015-12-08","MPC","35"
"2015-12-08","MYNC","15"
"2015-12-08","NAKR","135"
"2015-12-08","NATN","7"
"2015-12-08","PDSS","7"
"2015-12-08","PEOP","140"
"2015-12-08","POWR","10"
"2015-12-08","SHRX","13"
"2015-12-08","SKBD","7"
"2015-12-08","SKEI","6"
"2015-12-08","SMUG","20"
"2015-12-08","SSS","16"
"2015-12-08","STFP","18"
"2015-12-08","SWNC","15"
"2015-12-08","TAG","13"
"2015-12-08","TNAH","16"
"2015-12-08","TNPT","8"
"2015-12-08","TPEG","13"
"2015-12-08","TPP","9"
"2015-12-08","TSRC","70"
"2015-12-08","UNIB","14"
"2015-12-08","VPTS","1171"
"2015-12-08","YIPP","18"
"2015-12-09","AAVL","13"
"2015-12-09","ACFI","12"
"2015-12-09","BB","7"
"2015-12-09","BOTT","47"
"2015-12-09","BUZZ","30"
"2015-12-09","CHIA","6"
"2015-12-09","CHPS","16"
"2015-12-09","COFL","17"
"2015-12-09","CYBU","8"
"2015-12-09","DROO","9"
"2015-12-09","EEEEE","8"
"2015-12-09","FAER","173"
"2015-12-09","FISH","20"
"2015-12-09","HELT","22"
"2015-12-09","HUW","17"
"2015-12-09","KAUF","7"
"2015-12-09","KBAT","12"
